name,entry,duration,park_id
Priya Mendez,2024-10-16 17:41:15,43,109
Clara Xian,2021-06-06 01:16:54,57,159
Yasmin Zhang,2020-11-06 16:02:00,67,142
Xia Qureshi,2023-02-11 16:51:27,29,127
Priya Mendez,2021-02-11 12:43:31,31,123
Karim Fujimoto,2023-02-05 06:38:31,6,153
Xia Escobar,2021-10-30 10:28:15,1,100
Sofia Hassan,2020-01-04 07:28:26,2,124
Chen Patel,2020-10-26 02:03:15,51,151
Carlos Ahmed,2024-04-23 03:06:35,46,150
David Zhang,2024-09-14 13:10:25,71,153
Zain Nguyen,2023-09-17 13:41:51,33,162
Carlos Patel,2021-07-22 10:37:18,4,130
Omar Nguyen,2024-06-20 00:24:51,63,147
Vinh Singh,2020-03-06 04:09:30,20,113
Hiroshi Ali,2024-07-16 08:14:38,65,123
Hiroshi Garcia,2023-03-10 23:27:50,71,153
Jin Takahashi,2024-08-28 16:23:31,34,128
Zain Bautista,2021-06-22 09:06:09,27,159
Maria Ali,2024-04-26 11:34:46,1,104
Jin Xian,2022-08-06 18:04:09,71,130
Priya Qureshi,2023-07-20 21:55:33,19,108
Usha Wong,2021-12-02 16:59:04,12,106
Sofia Yu,2021-02-01 00:28:39,19,115
Priya Nguyen,2020-01-27 15:22:35,19,116
Xia Yu,2023-12-07 10:11:28,33,134
Carlos Mendez,2021-11-15 03:30:37,43,152
Tariq Yu,2021-02-15 19:00:18,33,145
Carlos Davis,2024-01-09 23:19:16,12,144
Hiroshi Ramirez,2023-01-07 10:48:38,12,156
Esteban Garcia,2023-04-24 09:36:12,66,125
Darius Escobar,2022-08-09 18:36:09,48,107
Amina Ali,2021-02-22 02:35:27,29,155
Maria Lam,2022-09-23 11:57:43,63,146
Binh Hassan,2022-10-04 04:47:38,53,132
Esteban Davis,2020-09-07 08:47:38,21,133
Ibrahim Khan,2020-02-26 02:18:53,66,138
David Ishikawa,2022-04-14 21:17:28,50,102
Xia Jones,2021-12-19 12:19:35,37,129
Vinh Ishikawa,2024-03-31 20:21:37,48,120
Yasmin Bautista,2022-10-06 16:55:13,71,106
Jin Ahmed,2020-12-08 11:13:40,44,129
Clara Singh,2021-08-07 17:00:04,64,133
Sofia Yu,2021-06-23 21:18:45,53,147
Nina Zhang,2022-05-07 23:48:24,68,126
Usha Fujimoto,2020-03-31 22:51:05,64,128
Linh Bautista,2022-06-23 22:35:25,49,135
David Ali,2022-04-15 06:21:08,3,158
Aisha Singh,2024-03-30 00:41:11,27,154
Jin Hassan,2023-01-15 18:36:44,57,130
Raj Fujimoto,2023-10-14 18:57:48,6,117
Fatima Singh,2020-09-01 01:35:37,5,124
Zain Escobar,2021-08-23 03:27:53,36,132
Elena Jones,2020-07-11 22:54:12,35,111
Aisha Singh,2020-04-29 23:54:05,23,139
Ibrahim Hassan,2021-06-02 23:31:50,30,161
Sofia Singh,2020-07-27 06:14:23,30,133
Aisha Xian,2022-09-10 21:19:00,20,138
Zain Hassan,2021-08-20 12:22:22,47,149
Usha Chung,2020-12-24 08:45:43,1,103
Priya Fujimoto,2024-08-16 18:56:31,7,101
David Ishikawa,2023-06-24 02:05:56,19,129
Usha Wong,2024-10-15 20:03:51,5,126
Fatima Zhang,2023-03-25 08:00:18,3,143
Vinh Xian,2020-09-22 15:53:39,25,124
Esteban Vasquez,2020-05-18 22:42:09,10,111
Clara Vasquez,2020-11-26 02:44:05,56,106
Chen Takahashi,2022-09-07 06:28:18,61,153
Karim Bautista,2020-07-06 10:12:06,64,104
Maria Singh,2024-10-03 11:37:15,39,129
Elena Ali,2024-03-13 07:56:25,71,132
Vinh Jones,2021-11-11 01:20:32,47,134
Clara Ali,2023-10-29 08:50:47,24,150
Carlos Ishikawa,2021-12-21 07:19:27,1,139
Tariq Garcia,2023-02-07 00:11:38,51,104
Esteban Davis,2020-09-02 08:53:57,7,156
Xia Escobar,2024-06-21 15:32:31,2,136
Priya Chung,2020-12-17 00:16:12,58,141
Priya Xian,2021-09-09 14:26:02,31,144
Darius Jones,2020-03-30 10:52:59,48,103
Raj Vasquez,2020-02-06 07:12:48,50,101
Zain Bautista,2022-11-26 05:51:13,49,130
Xia Patel,2024-02-11 09:21:34,32,149
Clara Fujimoto,2023-09-13 01:40:21,69,160
Aisha Ramirez,2024-05-05 09:23:32,31,162
Chen Escobar,2020-07-07 15:36:41,34,145
Priya Ali,2021-05-09 19:47:38,8,133
Binh Nguyen,2020-08-19 06:32:45,68,123
Nina Jones,2024-09-25 13:15:19,17,162
Raj Bautista,2023-07-22 17:50:38,20,116
Hiroshi Patel,2020-12-28 22:47:38,63,159
Hiroshi Escobar,2022-04-03 00:24:45,32,161
Jin Lam,2020-05-08 21:50:13,2,111
Priya Nguyen,2022-08-11 03:56:07,70,143
David Lam,2024-08-17 09:29:35,42,146
Nina Jones,2024-07-23 06:15:38,40,125
Linh Wong,2020-09-28 20:45:09,49,152
Linh Garcia,2022-01-27 03:14:11,68,159
Chen Nguyen,2024-08-09 21:17:07,48,105
Fatima Ishikawa,2023-01-19 04:13:46,43,159
Jin Singh,2021-01-22 16:58:15,25,101
Usha Qureshi,2020-05-12 19:17:54,49,120
Xia Ahmed,2023-02-16 07:30:19,50,118
Tariq Mendez,2023-08-10 20:21:48,13,127
Fatima Xian,2020-07-06 11:40:49,27,126
Raj Davis,2023-04-09 17:27:58,52,106
Binh Ramirez,2024-04-02 01:47:32,61,132
Yasmin Nguyen,2022-01-01 00:51:20,12,106
Priya Vasquez,2020-02-24 23:28:37,66,151
Karim Patel,2020-02-04 06:58:29,19,152
Zain Chung,2021-02-15 20:22:36,10,122
David Yu,2023-08-21 08:07:22,58,107
Fatima Ahmed,2021-07-16 10:09:00,17,141
Clara Jones,2020-02-06 01:11:19,22,109
Maria Khan,2022-08-03 21:59:22,11,129
Amina Patel,2021-11-14 13:57:27,46,160
Aisha Mendez,2022-02-15 11:09:10,19,110
Fatima Fujimoto,2021-06-20 10:50:23,63,125
Esteban Mendez,2024-03-28 18:47:37,28,151
Omar Patel,2024-07-08 05:17:06,23,126
Binh Ahmed,2024-04-30 08:17:06,38,151
Xia Patel,2023-12-30 18:04:40,16,133
Sofia Qureshi,2023-07-28 20:11:27,54,154
Maria Patel,2023-08-01 20:21:03,39,112
Fatima Ali,2020-07-23 17:19:28,16,126
Ibrahim Fujimoto,2023-08-08 21:10:27,12,135
Clara Zhang,2021-05-04 12:52:16,22,154
Elena Singh,2020-01-31 14:27:01,69,118
Carlos Jones,2020-03-15 07:11:37,52,139
Tariq Jones,2024-07-19 04:18:55,21,158
Aisha Wong,2021-03-31 22:16:25,40,146
Binh Ali,2023-11-27 11:57:07,21,119
Xia Lam,2023-09-09 22:31:46,7,137
Linh Ali,2023-12-19 01:49:31,46,118
Darius Davis,2020-03-22 13:25:48,2,141
David Nguyen,2022-03-22 10:06:22,42,128
Tariq Fujimoto,2023-08-22 12:20:48,48,144
Xia Singh,2021-01-27 05:24:46,13,158
Xia Khan,2020-03-25 16:49:02,11,137
Amina Yu,2021-03-04 23:55:41,52,162
Sofia Davis,2022-05-08 21:01:34,9,156
Chen Escobar,2022-09-22 03:53:46,28,110
Ibrahim Yu,2023-07-11 18:45:13,23,140
Raj Davis,2021-02-07 04:14:57,56,127
Amina Bautista,2022-06-18 05:20:55,35,142
Jin Ahmed,2022-01-31 15:25:22,28,133
Linh Bautista,2023-01-27 07:20:35,40,131
Carlos Ishikawa,2020-04-06 03:20:34,62,136
Usha Takahashi,2020-12-11 15:03:06,59,120
Chen Chung,2024-08-19 02:55:34,67,158
David Hassan,2022-06-29 05:28:59,26,138
Karim Bautista,2024-02-14 13:11:34,8,144
Ibrahim Vasquez,2023-10-31 02:06:06,1,147
Vinh Lam,2021-01-31 10:03:09,31,153
Esteban Davis,2024-05-06 13:39:22,63,155
David Xian,2020-12-01 17:32:41,25,131
Clara Hassan,2020-08-12 00:58:44,54,151
Carlos Wong,2020-07-29 07:28:22,16,125
Jin Singh,2024-10-02 09:22:52,36,130
Linh Ishikawa,2022-10-30 12:35:27,66,130
Amina Chung,2020-01-22 02:07:18,57,139
Maria Lam,2024-09-11 18:14:24,55,115
Jin Jones,2021-03-06 02:45:58,63,115
Darius Fujimoto,2020-11-04 03:54:04,59,147
Carlos Vasquez,2020-05-19 05:54:39,21,117
Carlos Garcia,2023-03-29 15:31:20,37,107
Omar Mendez,2023-06-02 09:27:55,46,154
Karim Mendez,2024-07-09 02:04:34,33,128
Zain Ahmed,2024-06-12 01:18:24,21,141
Raj Escobar,2024-09-08 22:10:10,19,139
Darius Ahmed,2021-05-26 21:24:09,7,140
Maria Garcia,2022-10-23 11:17:40,54,111
Usha Xian,2022-02-26 02:23:49,41,133
Chen Ramirez,2023-08-07 20:28:38,56,117
Nina Mendez,2024-05-14 05:45:39,25,111
Raj Ali,2021-04-05 20:10:54,28,108
Aisha Vasquez,2021-06-14 08:49:36,61,100
Tariq Fujimoto,2024-10-21 02:43:11,33,149
Omar Bautista,2024-02-07 14:22:35,66,161
Linh Lam,2020-11-09 20:37:44,46,106
Tariq Hassan,2021-02-21 15:30:01,34,102
Maria Ahmed,2021-08-21 09:39:31,70,106
Hiroshi Fujimoto,2020-04-01 15:05:03,46,160
Darius Qureshi,2023-12-15 22:12:43,55,130
Fatima Zhang,2021-10-28 15:05:47,21,141
Fatima Escobar,2020-08-12 04:02:50,41,101
Tariq Wong,2021-05-29 18:47:22,57,106
Elena Takahashi,2023-12-10 03:57:43,34,122
Chen Garcia,2020-10-09 14:39:35,64,120
Hiroshi Khan,2023-02-10 11:37:53,38,115
Binh Wong,2022-04-02 08:19:35,8,159
Ibrahim Ramirez,2024-08-15 10:23:13,52,116
Yasmin Chung,2020-02-21 02:22:49,47,117
Elena Qureshi,2020-06-08 10:22:29,71,148
Fatima Takahashi,2020-10-26 17:59:13,5,123
Chen Takahashi,2022-07-07 14:15:52,54,119
Zain Wong,2022-12-21 19:53:22,9,145
David Yu,2021-09-21 02:08:19,27,150
Sofia Mendez,2021-04-16 09:36:45,10,154
Darius Garcia,2021-07-14 07:43:06,18,141
Darius Ishikawa,2021-01-31 00:32:50,57,113
Linh Jones,2021-01-18 21:30:53,52,106
Elena Mendez,2023-10-03 09:01:57,51,101
David Ramirez,2023-12-09 21:05:11,43,116
Binh Jones,2024-04-11 17:31:00,5,124
Chen Wong,2023-06-29 11:32:33,9,145
Yasmin Escobar,2023-11-09 15:05:11,62,116
Elena Nguyen,2020-01-31 02:40:19,16,126
Usha Mendez,2020-10-09 22:25:20,30,149
Fatima Jones,2020-05-31 05:32:37,23,128
Darius Ramirez,2020-10-11 09:41:16,25,124
Carlos Ramirez,2020-08-09 04:43:37,23,134
Priya Ahmed,2021-06-23 10:54:49,20,160
Aisha Ahmed,2022-12-30 00:31:13,57,109
Elena Davis,2024-08-20 23:04:34,43,153
Fatima Takahashi,2023-06-05 19:07:41,4,139
Nina Singh,2022-10-10 09:33:25,40,152
Sofia Garcia,2022-05-31 13:20:11,13,113
Tariq Lam,2022-08-23 05:06:45,6,151
Chen Ahmed,2021-03-08 12:26:51,29,113
Linh Xian,2021-10-19 23:42:56,71,162
Zain Garcia,2023-12-06 06:45:47,51,154
Jin Ishikawa,2024-03-02 09:24:37,53,102
Priya Zhang,2023-03-14 17:44:35,40,143
Esteban Garcia,2020-03-24 20:33:38,45,106
Omar Garcia,2020-05-17 19:42:42,46,115
Chen Patel,2024-07-06 04:51:51,35,117
Usha Zhang,2023-02-22 01:08:55,15,157
Raj Nguyen,2023-05-13 22:31:40,23,157
Aisha Mendez,2023-03-07 17:34:01,71,124
Priya Chung,2024-05-05 12:50:39,45,118
Sofia Wong,2021-12-12 22:12:38,10,115
Zain Khan,2024-04-11 09:27:52,46,142
Maria Vasquez,2024-04-02 18:56:13,10,123
Karim Wong,2021-07-30 08:21:49,48,137
Omar Ishikawa,2024-08-03 08:09:34,14,115
Linh Vasquez,2024-09-13 06:01:43,59,128
Sofia Nguyen,2020-02-09 19:03:09,69,154
Maria Xian,2021-01-23 14:28:11,13,129
Xia Escobar,2020-02-13 10:08:39,18,120
Tariq Chung,2023-07-11 06:26:44,33,109
Tariq Zhang,2021-05-08 06:07:14,65,106
Linh Lam,2022-03-15 09:20:49,43,135
Vinh Lam,2020-08-02 17:39:54,29,101
Hiroshi Patel,2021-12-14 09:08:04,53,125
Jin Ramirez,2024-09-18 22:50:23,23,142
Xia Ishikawa,2024-08-28 21:40:02,46,123
Ibrahim Vasquez,2022-04-13 11:45:40,71,100
Fatima Lam,2021-06-30 09:55:36,1,134
Elena Yu,2023-03-01 01:37:24,45,143
Yasmin Ahmed,2024-05-18 00:13:01,43,111
Omar Singh,2020-05-18 00:29:05,39,105
Maria Takahashi,2021-02-07 03:27:27,16,122
Ibrahim Bautista,2024-05-12 19:21:40,14,140
Carlos Escobar,2024-06-24 03:06:06,67,109
Chen Wong,2020-05-05 06:20:13,68,155
Omar Wong,2024-09-15 01:45:59,30,106
Sofia Ishikawa,2021-06-08 19:11:57,41,101
Tariq Qureshi,2022-09-29 14:40:52,20,135
Chen Nguyen,2023-12-24 09:08:59,37,152
Omar Ramirez,2020-11-09 04:16:03,1,130
Clara Hassan,2023-12-26 23:33:13,4,159
Esteban Qureshi,2020-01-24 15:15:36,66,100
Linh Singh,2022-02-04 14:00:43,23,127
Esteban Bautista,2021-09-02 02:37:36,64,162
Jin Ahmed,2020-11-15 05:42:11,27,103
Karim Khan,2021-03-14 19:54:32,52,109
Xia Nguyen,2023-03-17 16:23:18,71,111
Aisha Khan,2020-05-02 06:33:36,70,158
Priya Ramirez,2022-09-18 08:38:36,19,118
Darius Escobar,2020-11-16 16:39:09,10,107
Usha Vasquez,2024-07-13 02:59:03,38,145
Yasmin Yu,2024-09-04 08:27:29,36,140
Vinh Fujimoto,2022-07-03 03:05:08,3,126
Hiroshi Singh,2024-06-01 20:37:15,64,123
Hiroshi Bautista,2020-08-19 10:50:47,44,110
David Ishikawa,2021-01-27 21:14:56,16,129
Nina Escobar,2021-09-26 08:43:08,54,145
Jin Davis,2022-05-09 20:53:59,69,127
Karim Singh,2021-03-04 15:06:49,33,158
Ibrahim Jones,2024-07-19 15:58:38,50,103
Carlos Nguyen,2021-06-04 01:22:39,56,156
Karim Ali,2023-01-31 15:48:23,45,124
Binh Ishikawa,2022-05-31 10:46:45,11,145
Fatima Qureshi,2021-05-06 08:34:59,37,100
Carlos Bautista,2021-05-12 18:45:22,41,139
Binh Xian,2022-05-10 02:59:11,28,128
Chen Bautista,2024-08-02 01:23:00,70,146
Chen Zhang,2021-02-18 18:35:32,5,104
Jin Bautista,2023-07-24 04:04:03,33,123
Raj Zhang,2020-07-19 22:15:19,17,130
Amina Khan,2023-07-27 22:57:36,7,116
Tariq Hassan,2023-08-11 18:46:18,30,107
Raj Fujimoto,2023-06-06 05:23:38,3,160
Darius Patel,2023-04-16 09:16:06,44,103
David Ali,2020-08-24 03:31:41,52,122
Amina Qureshi,2024-07-18 11:42:05,60,127
Sofia Escobar,2022-06-04 03:16:53,32,122
Chen Qureshi,2020-05-09 14:36:40,49,107
Linh Khan,2024-05-02 07:22:06,37,149
David Ishikawa,2021-06-15 05:40:32,47,141
Vinh Singh,2023-12-12 05:48:19,29,132
Zain Jones,2020-04-14 15:11:31,22,150
Karim Khan,2023-03-14 10:44:54,52,104
Hiroshi Wong,2020-09-17 23:42:47,44,152
Tariq Garcia,2024-06-20 18:13:09,23,116
David Xian,2022-07-30 18:51:06,53,140
Sofia Patel,2020-06-26 14:35:11,26,120
Amina Vasquez,2022-11-11 02:47:50,40,109
Jin Ahmed,2023-08-27 12:36:06,36,161
Chen Garcia,2023-02-10 05:20:56,17,106
Linh Garcia,2023-06-12 18:28:17,30,120
Omar Qureshi,2020-09-13 15:45:49,54,144
Esteban Hassan,2024-01-23 12:40:07,71,157
Jin Zhang,2022-03-01 03:26:42,61,153
Usha Takahashi,2021-01-22 14:08:34,70,118
Clara Ahmed,2022-12-11 17:44:03,3,145
Binh Davis,2023-01-25 09:24:18,57,125
Darius Wong,2023-06-19 03:23:27,68,135
Clara Ali,2023-01-27 00:31:00,64,148
Binh Chung,2021-10-18 20:48:15,15,146
Raj Wong,2022-10-13 20:20:12,30,100
Carlos Escobar,2020-08-03 09:46:35,35,126
David Lam,2020-02-14 13:54:19,67,104
Karim Garcia,2023-11-22 03:37:30,34,100
Omar Escobar,2023-07-29 00:19:35,4,109
Xia Chung,2021-07-12 08:21:08,29,119
Priya Singh,2022-09-11 21:59:59,21,156
Darius Bautista,2024-06-19 01:47:41,25,116
Darius Fujimoto,2023-04-15 22:35:42,47,123
Darius Escobar,2022-07-11 05:21:27,11,144
Ibrahim Jones,2024-10-14 15:30:32,43,148
Jin Ahmed,2023-06-02 18:41:43,35,130
Hiroshi Jones,2020-09-13 03:05:38,64,159
Maria Patel,2024-01-17 10:34:23,48,156
Sofia Wong,2023-12-21 08:01:57,57,113
Elena Lam,2023-08-06 14:32:33,47,158
Carlos Ali,2024-02-25 01:34:08,67,138
Omar Mendez,2023-06-04 03:17:43,6,151
Fatima Garcia,2020-12-04 11:46:46,70,111
Carlos Qureshi,2024-10-18 21:54:22,35,146
Aisha Chung,2021-09-24 13:19:31,29,147
Raj Ishikawa,2023-06-14 12:11:34,39,143
Priya Yu,2023-08-28 22:07:20,35,157
Maria Davis,2024-07-11 05:29:29,34,129
Omar Yu,2020-08-03 14:52:50,33,149
Elena Ali,2021-03-29 23:06:18,15,148
Aisha Yu,2023-04-01 02:32:17,15,128
Carlos Yu,2021-05-01 15:47:19,55,149
Xia Fujimoto,2022-07-01 16:21:36,34,151
Tariq Ramirez,2023-12-16 14:24:51,17,107
Elena Fujimoto,2024-08-23 05:03:47,70,138
Tariq Lam,2023-11-11 03:50:05,70,161
Omar Xian,2021-08-31 12:26:23,39,105
Priya Ali,2020-03-26 07:05:35,38,103
Carlos Yu,2022-12-08 00:39:05,33,149
Priya Khan,2022-07-13 17:29:21,66,115
Zain Ali,2023-03-10 15:26:13,25,104
Fatima Escobar,2024-06-20 16:14:22,62,156
Omar Hassan,2022-10-27 12:03:21,51,102
Xia Wong,2022-01-25 00:57:34,40,148
Sofia Patel,2023-05-12 11:02:15,3,106
Sofia Zhang,2021-03-11 16:10:30,62,138
Karim Patel,2024-08-17 14:07:05,63,156
Yasmin Garcia,2023-12-19 21:06:12,42,156
Maria Garcia,2022-03-27 04:20:19,51,159
Tariq Ali,2024-01-13 12:54:24,4,116
Raj Fujimoto,2024-08-02 10:59:07,40,123
Yasmin Mendez,2021-08-05 11:33:20,67,118
Zain Xian,2022-08-07 07:38:51,52,123
Darius Jones,2022-05-04 21:55:46,38,105
Clara Chung,2020-06-27 12:02:16,46,138
Elena Bautista,2024-10-13 13:05:28,28,127
Priya Yu,2024-07-23 21:57:02,44,102
Jin Ali,2023-01-18 16:00:04,59,109
Fatima Zhang,2023-05-29 09:59:23,47,122
Karim Chung,2022-01-14 01:15:00,5,138
Maria Ishikawa,2021-10-30 20:01:14,46,119
Nina Jones,2023-10-07 11:05:49,55,142
Usha Ramirez,2023-07-20 23:18:53,7,104
David Escobar,2023-11-27 04:48:56,36,133
Usha Escobar,2022-10-29 23:10:37,50,136
Omar Davis,2020-09-19 07:24:47,49,139
Clara Mendez,2024-05-23 03:54:06,58,160
Nina Singh,2021-06-25 15:00:55,7,117
Karim Khan,2023-07-16 18:08:11,60,150
Clara Zhang,2021-02-03 15:50:04,1,130
Karim Chung,2023-06-07 05:51:44,49,143
Vinh Ahmed,2022-11-15 16:32:16,43,158
Aisha Lam,2020-04-05 09:23:47,6,154
Jin Ramirez,2020-12-01 14:17:10,21,148
Tariq Escobar,2020-03-12 10:01:50,37,144
David Patel,2020-11-18 17:06:47,7,120
Sofia Mendez,2020-10-14 16:54:08,4,107
Maria Wong,2024-02-09 13:47:46,62,128
Zain Khan,2020-05-16 08:56:03,9,149
Jin Mendez,2022-02-17 15:03:37,3,128
Esteban Xian,2020-03-23 20:30:53,33,124
Esteban Singh,2021-04-22 21:19:06,59,144
Chen Ahmed,2022-01-07 05:18:21,31,117
Fatima Khan,2023-11-14 16:43:20,53,106
Xia Lam,2022-11-10 04:54:12,8,161
Clara Ahmed,2023-03-06 07:20:30,48,132
Raj Nguyen,2022-06-21 06:16:21,59,150
Darius Hassan,2022-12-02 14:42:10,4,122
Linh Ramirez,2022-08-30 01:44:50,63,136
Yasmin Chung,2020-12-04 11:53:44,20,155
Linh Takahashi,2022-08-26 06:24:59,16,148
Fatima Qureshi,2020-10-13 03:27:18,43,148
Binh Qureshi,2022-04-06 09:53:58,11,158
Jin Wong,2023-03-28 15:16:32,3,107
Omar Lam,2023-12-29 07:58:15,46,113
Omar Yu,2020-03-18 21:56:27,8,128
Amina Zhang,2024-07-06 22:04:41,69,105
David Davis,2022-06-03 12:55:08,19,119
Fatima Ahmed,2022-03-07 04:55:14,68,150
Xia Fujimoto,2020-03-15 13:02:28,4,136
Yasmin Chung,2022-05-31 10:55:05,32,109
Karim Zhang,2023-04-19 15:15:18,37,100
Usha Lam,2020-06-21 23:20:44,14,126
Priya Davis,2023-10-15 11:29:16,71,138
Tariq Zhang,2020-04-13 19:18:06,1,102
Raj Garcia,2023-07-13 13:24:30,28,120
Sofia Singh,2020-06-09 01:18:46,6,123
Vinh Qureshi,2023-12-08 22:38:44,70,133
Omar Zhang,2024-03-21 21:40:27,37,118
Maria Ahmed,2021-02-24 06:23:46,51,156
Nina Khan,2020-11-30 00:49:35,27,152
Fatima Zhang,2024-03-27 08:21:38,7,130
Jin Qureshi,2023-12-09 19:52:38,3,134
Fatima Patel,2020-10-01 17:05:02,18,110
Yasmin Ahmed,2023-02-18 19:53:00,15,127
Aisha Bautista,2021-08-22 19:21:20,29,109
Xia Ahmed,2020-09-12 04:23:33,11,105
Nina Escobar,2022-09-05 04:09:26,39,107
Ibrahim Takahashi,2022-02-25 20:54:09,70,133
Priya Nguyen,2022-11-27 04:51:35,43,117
Vinh Jones,2020-10-23 17:03:08,47,160
Carlos Ahmed,2022-05-24 06:15:27,59,120
Linh Bautista,2023-07-16 18:00:11,29,154
Maria Nguyen,2021-01-05 12:48:19,45,133
David Ali,2022-01-02 17:57:02,16,122
Xia Hassan,2020-03-20 10:20:01,59,105
Priya Garcia,2024-06-26 04:34:17,38,129
Hiroshi Fujimoto,2024-07-02 03:50:06,18,134
Linh Lam,2022-10-01 19:53:55,47,162
Binh Ahmed,2022-09-22 06:11:59,45,110
Ibrahim Jones,2020-03-09 05:56:55,64,108
Jin Garcia,2020-06-03 05:40:50,18,155
Raj Ahmed,2021-02-10 18:03:35,39,152
Karim Patel,2021-11-04 17:45:03,14,150
Tariq Zhang,2020-07-03 16:48:22,65,162
Ibrahim Patel,2021-03-01 04:03:50,16,101
Linh Escobar,2020-04-28 15:26:40,21,161
Chen Fujimoto,2022-10-13 19:29:17,16,150
Ibrahim Nguyen,2024-03-12 06:48:56,28,128
Maria Hassan,2023-02-09 23:21:30,70,157
Binh Chung,2023-08-14 03:54:49,28,160
Xia Escobar,2021-02-14 08:38:10,65,111
Yasmin Ahmed,2024-09-04 17:28:59,27,147
Sofia Khan,2020-11-02 10:33:20,51,152
Aisha Fujimoto,2020-11-23 21:39:28,8,159
Maria Ishikawa,2021-03-29 05:45:17,69,153
David Fujimoto,2021-10-04 02:57:19,37,106
Ibrahim Davis,2022-01-07 05:37:17,8,124
Xia Fujimoto,2020-01-08 22:17:22,52,103
Amina Takahashi,2023-12-06 13:19:00,61,136
Vinh Singh,2023-12-02 17:02:46,46,134
Jin Chung,2021-10-03 06:14:42,55,107
Yasmin Mendez,2022-04-17 06:51:27,51,128
Carlos Qureshi,2021-09-05 12:01:21,6,149
Darius Fujimoto,2023-03-20 00:48:29,39,161
Chen Chung,2023-05-06 23:26:51,40,133
Hiroshi Ali,2023-06-13 23:21:24,29,125
Carlos Zhang,2022-07-09 05:15:17,26,127
Aisha Nguyen,2021-04-24 06:13:36,65,120
Clara Escobar,2022-07-19 03:07:08,32,139
Xia Khan,2023-01-31 23:20:26,48,147
Yasmin Lam,2024-09-11 15:18:58,53,119
Carlos Ahmed,2023-03-08 12:15:21,28,108
Elena Ishikawa,2020-09-14 00:18:42,45,140
Vinh Qureshi,2023-05-26 13:45:17,25,112
Ibrahim Fujimoto,2021-02-22 19:14:03,31,161
Zain Ali,2021-02-07 14:22:54,71,115
Maria Patel,2022-05-30 05:36:33,14,152
Karim Ahmed,2024-02-07 14:56:02,12,161
Zain Fujimoto,2020-06-30 02:00:02,58,133
Darius Ishikawa,2020-08-10 18:53:05,13,160
Esteban Escobar,2021-09-06 00:02:12,37,117
David Mendez,2020-07-19 05:52:03,41,122
Binh Mendez,2024-05-03 04:30:42,37,150
Chen Hassan,2020-11-22 16:10:47,40,116
Usha Wong,2023-04-11 11:39:39,38,132
Binh Chung,2020-03-13 19:33:16,11,100
Tariq Zhang,2020-12-03 17:29:28,40,106
Nina Singh,2023-12-11 21:24:37,35,159
Aisha Escobar,2022-09-06 17:57:02,7,104
Esteban Wong,2021-03-10 18:24:10,26,129
Aisha Jones,2023-05-18 19:28:29,24,134
Darius Qureshi,2023-09-24 10:36:07,38,130
Raj Jones,2024-07-09 13:49:04,49,158
Clara Hassan,2022-11-10 17:33:55,17,138
Aisha Qureshi,2023-12-24 09:24:34,2,118
Carlos Ahmed,2023-02-22 08:08:50,65,112
Yasmin Fujimoto,2020-05-13 13:14:39,6,101
Ibrahim Singh,2021-02-13 18:15:14,27,156
Hiroshi Garcia,2022-09-22 16:24:12,66,134
Darius Wong,2020-03-15 18:03:51,70,156
Fatima Escobar,2024-06-05 01:39:52,18,119
Nina Ishikawa,2021-08-04 04:50:11,39,146
Binh Takahashi,2023-06-25 13:46:57,53,159
Clara Escobar,2020-10-19 00:06:44,9,150
Aisha Bautista,2020-12-06 13:12:58,21,115
Vinh Nguyen,2021-05-02 19:44:23,8,142
Omar Bautista,2021-11-15 20:08:24,13,128
Fatima Bautista,2020-01-03 03:26:11,62,133
Zain Ali,2020-05-15 01:22:40,32,140
Aisha Hassan,2021-07-17 22:50:53,36,122
Vinh Mendez,2021-06-20 05:38:53,61,112
Elena Lam,2023-06-30 08:01:41,12,157
David Ali,2024-02-14 12:33:59,45,104
Carlos Escobar,2022-12-15 12:14:12,54,137
Nina Lam,2020-06-17 19:49:21,46,113
Esteban Vasquez,2021-07-11 17:32:21,15,128
Maria Jones,2021-12-14 14:08:43,2,151
Ibrahim Singh,2023-05-05 21:10:05,45,156
Chen Qureshi,2022-12-29 05:29:59,28,113
Zain Ramirez,2020-05-10 05:37:40,3,116
David Fujimoto,2022-10-12 22:03:37,26,158
Chen Ramirez,2024-10-09 02:32:59,64,153
Chen Hassan,2021-06-06 12:44:43,30,153
Clara Xian,2020-02-14 01:24:32,40,148
Vinh Fujimoto,2022-09-07 04:50:50,68,152
Nina Ishikawa,2022-03-01 20:37:14,55,157
Usha Xian,2023-02-02 06:38:08,34,118
Karim Lam,2020-08-11 08:06:49,54,160
Xia Hassan,2020-09-15 01:08:29,3,115
Esteban Jones,2024-10-04 14:30:18,3,159
Darius Nguyen,2024-07-22 21:02:17,56,145
Raj Hassan,2023-01-04 11:41:01,4,112
Hiroshi Escobar,2020-05-24 01:09:36,27,126
Usha Khan,2024-02-08 18:14:46,18,145
Zain Ali,2021-07-12 05:43:56,34,162
Hiroshi Zhang,2020-01-14 21:30:51,10,124
Priya Xian,2020-04-14 04:41:05,33,128
Ibrahim Escobar,2022-06-21 20:33:37,23,151
Carlos Qureshi,2022-08-29 15:52:04,22,115
Hiroshi Zhang,2022-01-17 20:20:29,55,108
Fatima Garcia,2020-03-22 13:42:41,26,143
Linh Hassan,2021-04-07 10:47:43,32,109
